20170001,Lady Bird delivers fresh insights about the turmoil of adolescence -- and reveals writer-director Greta Gerwig as a fully formed filmmaking talent.
20180092,"The Endless benefits from its grounded approach to an increasingly bizarre story, elevated by believable performances by filmmakers Justin Benson and Aaron Moorhead."
20180093,"Creed II's adherence to franchise formula adds up to a sequel with few true surprises, but its time-tested generational themes still pack a solid punch."
20180094,"Capernaum hits hard, but rewards viewers with a smart, compassionate, and ultimately stirring picture of lives in the balance."
20180095,Bisbee '17 offers one town's reckoning with its own history as a compelling argument that the mistakes of the past are truly corrected only when they're faced head on.
20180096,The Guardians proves that the oft-unraveled canvas of World War I still has fresh stories to tell -- and adds another gorgeously filmed entry to Xavier Beauvois' filmography.
20180097,"Smart and suspenseful, CAM is a techno-thriller that's far more than the sum of its salacious parts -- and an outstanding showcase for Madeline Brewer in the leading role."
20180098,"Dreamlike and haunting, We the Animals approaches the coming-of-age odyssey with a uniquely documentarian eye."
20180099,Teen Titans Go! To the Movies distills the enduring appeal of its colorful characters into a charmingly light-hearted adventure whose wacky humor fuels its infectious fun -- and belies a surprising level of intelligence.
20180100,Good Manners adroitly juggles disparate tonal shifts while taking a uniquely smart and sensitive look at female relationships.
20190001,"An urgent, brilliantly layered look at timely social themes, Parasite finds writer-director Bong Joon Ho in near-total command of his craft."
20190002,"Exciting, entertaining, and emotionally impactful, Avengers: Endgame does whatever it takes to deliver a satisfying finale to Marvel's epic Infinity Saga."
20190003,"With Jordan Peele's second inventive, ambitious horror film, we have seen how to beat the sophomore jinx, and it is Us."
20190004,Knives Out sharpens old murder-mystery tropes with a keenly assembled suspense outing that makes brilliant use of writer-director Rian Johnson's stellar ensemble.
20190005,"Heartwarming, funny, and beautifully animated, Toy Story 4 manages the unlikely feat of extending -- and perhaps concluding -- a practically perfect animated saga."
20190006,"An epic gangster drama that earns its extended runtime, The Irishman finds Martin Scorsese revisiting familiar themes to poignant, funny, and profound effect."
20190007,"With a stellar cast and a smart, sensitive retelling of its classic source material, Greta Gerwig's Little Women proves some stories truly are timeless."
20190008,"Fast-paced, funny, and fresh, Booksmart does the seemingly impossible by adding a smart new spin to the coming-of-age comedy."
20190009,"The Farewell deftly captures complicated family dynamics with a poignant, well-acted drama that marries cultural specificity with universally relatable themes."
20190010,"Observing a splintering union with compassion and expansive grace, the powerfully acted Marriage Story ranks among writer-director Noah Baumbach's best works."
20190011,"Much like the beloved TV personality that inspired it, A Beautiful Day in the Neighborhood offers a powerfully affecting message about acceptance and understanding."
20190012,If Beale Street Could Talk honors its source material with a beautifully filmed adaptation that finds director Barry Jenkins further strengthening his visual and narrative craft.
20190013,"A breezily unpredictable blend of teen romance and superhero action, Spider-Man: Far from Home stylishly sets the stage for the next era of the MCU."
20190014,Pain and Glory finds writer-director Pedro Almodóvar drawing on his own life to rewarding effect -- and honoring his craft as only a master filmmaker can.
20190015,"Thrillingly unrestrained yet solidly crafted, Once Upon a Time in Hollywood tempers Tarantino's provocative impulses with the clarity of a mature filmmaker's vision."
20190016,"An effortlessly entertaining blend of humor and heart, Shazam! is a superhero movie that never forgets the genre's real power: joyous wish fulfillment."
20190017,"Edifying and inspiring in equal measure, Apollo 11 uses artfully repurposed archival footage to send audiences soaring back to a pivotal time in American history."
20190018,Ford v Ferrari delivers all the polished auto action audiences will expect -- and balances it with enough gripping human drama to satisfy non-racing enthusiasts.
20190019,"In dramatizing Rudy Ray Moore's stranger-than-fiction story, Eddie Murphy makes Dolemite Is My Name just as bold, brash, and ultimately hard to resist as its subject."
20190020,Uncut Gems reaffirms the Safdies as masters of anxiety-inducing cinema -- and proves Adam Sandler remains a formidable dramatic actor when given the right material.
20190021,"A gripping story brilliantly filmed and led by a pair of powerhouse performances, The Lighthouse further establishes Robert Eggers as a filmmaker of exceptional talent."
20190022,"It's going to be a long, long time before a rock biopic manages to capture the highs and lows of an artist's life like Rocketman."
20190023,"Brilliantly capturing a remarkable performer near the peak of her prodigious power, Amazing Grace is a thrilling must-watch documentary for Aretha Franklin fans."
20190024,"An impressive technical achievement with a walloping emotional impact, They Shall Not Grow Old pays brilliant cinematic tribute to the sacrifice of a generation."
20190025,"Ash Is Purest White finds writer-director Zhangke Jia revisiting familiar themes while continuing to observe modern Chinese society with an urgent, empathetic eye."
20190026,"John Wick: Chapter 3 - Parabellum reloads for another hard-hitting round of the brilliantly choreographed, over-the-top action that fans of the franchise demand."
20190027,"A feelgood adventure brought to life by outstanding performances, The Peanut Butter Falcon finds rich modern resonance in classic American fiction."
20190028,Honeyland uses life in a remote village to offer an eye-opening perspective on experiences that should resonate even for audiences halfway around the world.
20190029,"A galvanizing glimpse behind the scenes of a pivotal election, Knock Down the House should prove engrossing for viewers of all political persuasions."
20190030,Honey Boy serves as an act of cinematic therapy for its screenwriter and subject -- one whose unique perspective should strike a chord in audiences from all backgrounds.
20190031,"Much like the sport it celebrates, Fighting with My Family muscles past clichés with a potent blend of energy and committed acting that should leave audiences cheering."
20190032,"Brainy and bloody in equal measure, One Cut of the Dead reanimates the moribund zombie genre with a refreshing blend of formal daring and clever satire."
20190033,Birds of Passage traces the familiar arc of the drug crime thriller from a different direction that's as visually absorbing as it is hard-hitting.
20190034,"Enthralling viewing even for audiences with little to no knowledge of or interest in sailing, Maiden pays powerful tribute to a true pioneer."
20190035,"As intimate as it is heartbreakingly resonant, For Sama powerfully distills the difficult choices faced by citizens of war-torn regions."
20190036,"The rare trilogy capper that really works, How to Train Your Dragon: The Hidden World brings its saga to a visually dazzling and emotionally affecting conclusion."
20190037,"Understated yet powerful, Driveways is a character study anchored in fundamental decency -- and a poignant farewell to Brian Dennehy."
20190038,"Led by a career-best performance from Jennifer Lopez, Hustlers is a uniquely empowering heist drama with depth and intelligence to match its striking visual appeal."
20190039,"An unpredictable supernatural drama rooted in real-world social commentary, Atlantique suggests a thrillingly bright future for debuting filmmaker Mati Diop."
20190040,Stan & Ollie pays tribute to a pair of beloved entertainers with an affectionate look behind the scenes -- and a moving look at the burdens and blessings of a creative bond.
20190041,"As illuminating as it is accessible, One Child Nation probes a painful chapter in Chinese history with piercing clarity."
20190042,"Observational, insightful, and ultimately powerful, 3 Faces adds another quietly thought-provoking chapter to writer-director Jafar Panahi's filmography."
20190043,"An affecting story powerfully told, The Last Black Man in San Francisco immediately establishes director Joe Talbot as a filmmaker to watch."
20190044,"Treating its timely themes with a deceptively light touch, Woman at War is easy to enjoy in the moment, yet its impact lingers long after the closing credits roll."
20190045,"Darkly funny and impressively ambitious, Chained for Life is as unpredictable as it is original."
20190046,"As narratively urgent as it is technically well-crafted, Midnight Family offers an enthralling and disquieting glimpse of healthcare in modern Mexico."
20190047,"Packed with action, humor, and visual thrills, Captain Marvel introduces the MCU's latest hero with an origin story that makes effective use of the franchise's signature formula."
20190048,"First Love's blend of violence, comedy, and romance might seem disparate -- but for director Takashi Miike, it's just another wildly entertaining entry in a filmography full of them."
20190049,Tigers Are Not Afraid draws on childhood trauma for a story that deftly blends magical fantasy and hard-hitting realism - and leaves a lingering impact.
20190050,The Chambermaid uses one woman's experiences to take audiences inside a life -- and a culture -- that's as bracingly unique as it is hauntingly relatable.
20190051,"A triumphant coda to a beloved series, Deadwood: The Movie will satisfy fans longing for a little f---ing closure."
20190052,Transit lives up to its title with a challenging drama that captures characters - and puts the audience - in a state of flux and exerts an unsettling pull.
20190053,"Brought to life by a breakout performance by Camila Morrone, Mickey and the Bear finds affecting drama at the crossroads of a young woman's coming-of-age journey."
20190054,"Midnight Traveler puts a harrowing personal face on the modern refugee crisis, driving home the heartbreakingly relatable odysseys of the displaced."
20190055,"An encomium that should prove illuminating for casual viewers and satisfying for fans, Varda by Agnès finds a brilliant filmmaker looking back on her own terms."
20190056,"Hail Satan? challenges preconceived notions of its subject with a smart, witty, and overall entertaining dispatch from the front lines of the fight for social justice."
20190057,"Smart, subversive, and darkly funny, Ready or Not is a crowd-pleasing horror film with giddily entertaining bite."
20190058,"Toni Morrison: The Pieces I Am honors its acclaimed subject with a comprehensive, illuminating, and fittingly profound overview of her life and work."
20190059,Ad Astra takes a visually thrilling journey through the vast reaches of space while charting an ambitious course for the heart of the bond between parent and child.
20190060,"Ambitious, impressively crafted, and above all unsettling, Midsommar further proves writer-director Ari Aster is a horror auteur to be reckoned with."
20190061,"Like a life-affirming rock anthem, Blinded by the Light hits familiar chords with confidence and flair, building to a conclusion that leaves audiences cheering for an encore."
20190062,"Led by a standout performance from Ana Brun, The Heiresses takes a thoroughly compelling look at lives little explored by mainstream cinema."
20190063,"There's no shortage of star-is-born stories, but Wild Rose proves they can still be thoroughly entertaining -- and marks its own transcendent moment for lead Jessie Buckley."
20190064,63 Up continues a groundbreaking documentary series with another gently eye-opening look at the human experience.
20190065,"Too Late to Die Young uses one family's experiences as the foundation for a dreamily absorbing drama with a poignant, lingering warmth."
20190066,Beychella forever.
20190067,"Patient in its approach yet stirring in its conviction, By the Grace of God draws soberly gripping cinema from real-life horror."
20190068,"Led by standout work from Tessa Thompson, Little Woods tells a grimly absorbing tale that marks a commendable debut for writer-director Nia DaCosta."
20190069,"A pitch-black thriller with uncommon wit and sophistication, Rojo tells a story as rich and evocative as the deepest shade of its title color."
20190070,"Like the cheekily named store at this documentary's center, Circus of Books proves there are countless stories below the surface if we're only willing to look."
20190071,"Free of visual or narrative embellishments, Gloria Bell rests almost completely on Julianne Moore's performance in the title role -- and she's gloriously up to the task."
20190072,"Dark Waters powerfully relays a real-life tale of infuriating malfeasance, honoring the victims and laying blame squarely at the feet of the perpetrators."
20190073,"The Garden Left Behind draws on one immigrant's journey to offer graceful, thought-provoking commentary on timely sociopolitical themes."
20190074,"Equal parts empathy and outrage, Rosie offers a heartbreaking glimpse of economic insecurity that will hit many viewers uncomfortably close to home."
20190075,The Mustang finds fresh perspectives in a familiar redemption tale brought brilliantly to life by powerful performances from Bruce Dern and Matthias Schoenaerts.
20190076,American Factory takes a thoughtful -- and troubling -- look at the dynamic between workers and employers in the 21st-century globalized economy.
20190077,Fiddler: A Miracle of Miracles takes a delightfully engaging look at the history of a beloved musical and its deep cultural impact.
20190078,Working Woman delivers its timely message with a polemical force that hits hard without overpowering the engrossing story.
20190079,Making Waves: The Art of Cinematic Sound pays an all-too-rare tribute to an aspect of filmmaking that's utterly fascinating but often overlooked.
20190080,"A hard-hitting documentary with imagery as powerful as its message, The Cave poses heartbreakingly urgent questions -- and leaves them for the viewer to answer."
20190081,The Kingmaker aims a disquieting spotlight at the private life of a divisive public figure -- as well as the ways in which unchecked power seduces and corrupts.
20190082,"Using raw materials left behind by its subject, Love, Antosha takes a thoughtful -- and powerful -- look at a life and career cut short."
20190083,"Beautifully animated and utterly unique, I Lost My Body takes audiences on a singularly strange journey whose unexpected contours lead to a wholly satisfying destination."
20190084,"Beautifully filmed and inventively choreographed, Shadow is a thrilling and visually sumptuous wuxia epic that finds director Zhang Yimou near peak form."
20190085,Ray & Liz takes an unflinching look at lives impacted by poverty whose lingering impact is enhanced by writer-director Richard Billingham's refusal to indulge in sentimentality.
20190086,"In Fabric's gauzy giallo allure weaves a surreal spell, blending stylish horror and dark comedy to offer audiences a captivating treat."
20190087,"Be Natural: The Untold Story of Alice Guy-Blaché aims an overdue spotlight on a cinematic innovator's career, with the added benefit of absorbing historical context."
20190088,High Flying Bird takes a thoughtful and engrossing look at professional sports that sees Steven Soderbergh continuing to test the limits of new filmmaking technology.
20190089,"Led by outstanding performances from its well-matched leads, The Two Popes draws absorbing drama from a pivotal moment in modern organized religion."
20190090,"Anchored by an outstanding Hugh Jackman, Bad Education finds absurd laughs -- and a worthy message -- in the aftermath of a real-life scandal."
20190091,"As visually splendid as it is thought-provoking, Monos takes an unsettling look at human nature whose grim insights leave a lingering impact."
20190092,"A B-movie with an A-level commitment to entertain, Harpoon should hit the target with horror fans in the mood for gory, darkly humorous antics on the open water."
20190093,"While it isn't quite as much fun as its predecessor, The LEGO Movie 2: The Second Part fits neatly into an animated all-ages franchise with heart and humor to spare."
20190094,Luce brings a stellar ensemble to bear on a satisfyingly complex story that addresses its timely themes in thought-provoking fashion.
20190095,"As solidly compelling as its subject's best reporting, Mike Wallace Is Here is a worthy tribute and an engrossing look at the changing landscape of modern news."
20190096,"A remarkable debut that sadly serves as its creator's epitaph, An Elephant Sitting Still offers an uncompromisingly grim yet poignant portrait of life in modern China."
20190097,"Jojo Rabbit's blend of irreverent humor and serious ideas definitely won't be to everyone's taste -- but either way, this anti-hate satire is audacious to a fault."
20190098,"Made by a filmmaker in command of her craft and a star perfectly matched with the material, The Souvenir is a uniquely impactful coming of age drama."
20190099,The Kid Who Would Be King recalls classic all-ages adventures -- and repurposes a timeless legend -- for a thoroughly enjoyable new addition to the family movie canon.
20190100,"Like its subject, Ask Dr. Ruth has a breezy charm that's hard to resist -- and a message that's as important as it is entertaining."
20200001,"A singularly rich period piece, Portrait of a Lady on Fire finds stirring, thought-provoking drama within a powerfully acted romance."
20200002,"Hard-hitting, immersive, and an impressive technical achievement, 1917 captures the trench warfare of World War I with raw, startling immediacy."
20200003,"Smart, well-acted, and above all scary, The Invisible Man proves that sometimes, the classic source material for a fresh reboot can be hiding in plain sight."
20200004,"Powerfully acted and directed, Never Rarely Sometimes Always reaffirms writer-director Eliza Hittman as a filmmaker of uncommon sensitivity and grace."
20200005,"Clever, funny, and original, Blow the Man Down is a cinematic journey that's not to be missed."
20200006,"It may suffer in comparison to Pixar's classics, but Onward makes effective use of the studio's formula -- and stands on its own merits as a funny, heartwarming, dazzlingly animated adventure."
20200007,"As entertaining as it is inspiring, Crip Camp uses one group's remarkable story to highlight hope for the future and the power of community."
20200008,"A horror/rom-com hybrid that somehow manages to blend its ingredients without losing their flavor, Extra Ordinary more than lives up to its title."
20200009,Slay the Dragon takes a suitably outraged -- but ultimately optimistic -- look at modern-day gerrymandering that doubles as a heartfelt call to action.
20200010,On the Record uses harrowing first-person accounts to powerfully and persuasively confront the entrenched sexism of an industry and its culture.
20200011,"Led by a powerhouse performance from Julia Garner, The Assistant offers a withering critique of workplace harassment and systemic oppression."
20200012,First Cow finds director Kelly Reichardt revisiting territory and themes that will be familiar to fans of her previous work -- with typically rewarding results.
20200013,"Rigorous and beautifully composed, Vitalina Varela is a quietly absorbing drama whose placid surface belies hidden depths."
20200014,"Led by an impressive performance from Bartosz Bielenia, Corpus Christi thoughtfully and engagingly examines questions of faith and redemption."
20200015,"As wickedly smart as it is energetic, Why Don't You Just Die! should satisfy audiences in the mood for a gore-soaked good time."
20200016,"For viewers in search of an uncommonly smart, tender, and funny coming-of-age story, The Half of It has everything."
20200017,"Come As You Are approaches sensitive subjects with heart and humor, taking audiences on a thoroughly entertaining road trip to a crowd-pleasing destination."
20200018,Lucky Grandma gives Tsai Chin a long-overdue opportunity to shine in a leading role -- but it's audiences who are the truly fortunate ones.
20200019,"An engrossing sci-fi thriller that transcends its period trappings, The Vast of Night suggests great things for debuting director Andrew Patterson."
20200020,The Painter and the Thief uses the unlikely bond between a criminal and his victim as the canvas for a compelling portrait of compassion and forgiveness.
20200021,A Shaun the Sheep Movie: Farmageddon retains the charm of its small-screen source material while engagingly expanding the title character's world.
20200022,"Saint Frances approaches an array of weighty issues with empathy, humor, and grace -- and marks star and writer Kelly O'Sullivan as a tremendous talent to watch."
20200023,"Here's a Beastie Boys Story they had to tell, about three bad brothers you know so well. It started way back in history -- and for new or old fans, it's a must-see."
20200024,"With a fresh perspective, some new friends, and loads of fast-paced action, Birds of Prey captures the colorfully anarchic spirit of Margot Robbie's Harley Quinn."
20200025,"A satisfyingly dark noir elevated by stellar acting and a sharp screenplay, Blood on Her Name thrills in the moment and lingers in the memory."
20200026,"The Personal History of David Copperfield puts a fresh, funny, and utterly charming spin on Dickens' classic, proving some stories truly are timeless."
20200027,"Formally thrilling and narratively daring, Bacurau draws on modern Brazilian sociopolitical concerns to deliver a hard-hitting, genre-blurring drama."
20200028,"Led by strong performances from Lesley Manville and Liam Neeson, Ordinary Love wrings heartrending drama out of one couple's medical travails."
20200029,"Other adaptations may do a better job of consistently capturing the spirit of the classic source material, but Jane Austen fans should still find a solid match in this Emma."
20200030,"Just Mercy dramatizes a real-life injustice with solid performances, a steady directorial hand, and enough urgency to overcome a certain degree of earnest advocacy."
20200031,"A White, White Day plunges viewers into the darkness of grief and jealousy, led by Ingvar Eggert Sigurðsson's brilliantly layered performance."
20200032,"It may not get as personal as some viewers might have hoped, but Becoming offers an uplifting look at a pivotal moment in its subject's public life."
20200033,Premature transcends its familiar trappings with sharp dialogue and a strong sense of setting that further establish Rashaad Ernesto Green as a gifted filmmaker.
20200034,Miss Americana provides an engaging if somewhat deliberately opaque backstage look at a pop star turned cultural phenomenon.
20200035,"Led by an outstanding performance from Levan Gelbakhiani, And Then We Danced defeats prejudice with overwhelming compassion."
20200036,"Beautifully animated and narratively engaging, Weathering with You further establishes writer-director Makoto Shinkai as a singularly talented filmmaker."
20200037,"Filmed with impressive skill and brought to life by unforgettable performances, Beanpole takes a heartbreakingly empathetic look at lives shattered by war."
20200038,"Smart and stylish, The Wild Goose Lake blends B-movie thrills with bold filmmaking choices and thought-provoking social commentary."
20200039,"Steered by a pair of powerful lead performances, End of Sentence is a road trip movie that takes audiences on a satisfying emotional journey."
20200040,"Sorry We Missed You may strike some as tending toward the righteously didactic, but director Ken Loach's passionate approach remains effective."
20200041,"A welcome return for director Richard Stanley, Color Out of Space mixes tart B-movie pulp with visually alluring Lovecraftian horror and a dash of gonzo Nicolas Cage."
20200042,"Like a good wine, once you let Uncorked breathe, its heartfelt tenderness will yield a sweet time."
20200043,"A message movie admirable for its subtlety as well as its execution, The Perfect Candidate faces oppression and powerfully advocates for change."
20200044,"Elevated by outstanding work from Elisabeth Moss, Shirley pays tribute to its subject's pioneering legacy with a biopic that ignores the commonly accepted boundaries of the form."
20200045,"An intimate two-hander anchored by a pair of well-matched actors, Bull takes an achingly empathetic look at life on the economic margins."
20200046,"The Trip to Greece sees this series subject to the laws of diminishing returns, but Rob Brydon and Steve Coogan remain reliably enjoying company."
20200047,"A smart, well-acted, and refreshingly messy coming-of-age story, Selah and the Spades suggests a bright future for debuting writer-director Tayarisha Poe."
20200048,Swallow's unconventional approach to exploring domestic ennui is elevated by a well-told story and Haley Bennett's powerful leading performance.
20200049,"A boldly provocative, timely thriller, Promising Young Woman is an auspicious feature debut for writer-director Emerald Fennell -- and a career highlight for Carey Mulligan."
20200050,"A Good Woman Is Hard to Find, but it isn't difficult to see a star in the making while watching Sarah Bolger's powerful performance in this gritty thriller."
20200051,"An appealing animated adventure whose silliness is anchored in genuine emotion, The Willoughbys offers fanciful fun the entire family can enjoy."
20200052,Spaceship Earth achieves liftoff as an engaging behind-the-scenes record of an audacious experiment -- and settles into orbit as poignant proof of the power of a shared dream.
20200053,The Way Back's occasionally frustrating treatment of a formulaic story is often outweighed by Ben Affleck's outstanding work in the central role.
20200054,Les Misérables transcends its unwieldy story with compelling ideas and an infectious energy that boils over during a thrilling final act.
20200055,Zola captures the stranger-than-fiction appeal of the viral Twitter thread that inspired it -- and announces director/co-writer Janicza Bravo as a filmmaker to watch.
20200056,Banana Split serves up a sweet comedic dish that serves as a delightful calling card for co-writer and star Hannah Marks.
20200057,"Bloody horror with barbed wit, Come to Daddy anchors its brutal violence in a surprisingly mature approach to provocative themes."
20200058,"Loaded up with action and a double helping of leading-man charisma, Bad Boys for Life reinvigorates this long-dormant franchise by playing squarely to its strengths."
20200059,"If the strain of its ambitious juggling act sometimes shows, Zombi Child remains an entertainingly audacious experience, enlivened with thought-provoking themes."
20200060,"The Truth may not stand with Hirokazu Kore-eda's best work, but it finds the writer-director revisiting familiar themes with a typically sensitive touch."
20200061,"If Sea Fever never quite heats up as much as it could, it remains an engrossing, well-acted sci-fi thriller with effective horror elements."
20200062,"Led by a daring performance from Jean Dujardin, Deerskin finds writer-director Quentin Dupieux working in a more accessible -- yet still distinctive -- vein."
20200063,"Like the grieving Scrabble enthusiast at the heart of its unique story, Sometimes Always Never scores high enough to be well worth a play."
20200064,"The Whistlers finds writer-director Corneliu Porumboiu working in a more crowd-pleasing vein than previous efforts, with thoroughly entertaining results."
20200065,"It may not win writer-director Guy Ritchie many new converts, but for those already attuned to the filmmaker's brash wavelength, The Gentlemen stands tall."
20200066,"Funny, heartfelt, and brought to life by a smartly assembled ensemble, Big Time Adolescence finds fresh pleasures in the crowded coming-of-age genre."
20200067,"While it doesn't probe particularly far below the surface of its central character, The Traitor tells its fact-based story with enough energy to entertain."
20200068,"A familiar story entertainingly told, Standing Up, Falling Down is elevated by the warm chemistry between Billy Crystal and Ben Schwartz."
20200069,"Judy & Punch revisits classic characters from a fresh perspective, marking debuting writer-director Mirrah Foulkes as a filmmaking talent to watch."
20200070,"Inviting viewers into a fascinating world of bibliophiles, The Booksellers is a documentary that's easy to curl up and get lost in."
20200071,"Its unusual approach won't be for all viewers, but True History of the Kelly Gang takes a distinctively postmodern look at Australia's past."
20200072,"1BR's occasionally ordinary storytelling is more than outweighed by tight direction, interesting ideas, and an effective blend of horror and thoughtful drama."
20200073,"Led by Beanie Feldstein's charming performance, How to Build a Girl puts a disarmingly earnest spin on the familiar coming-of-age comedy formula."
20200074,"Once Were Brothers my frustrate Band fans looking for a less narrowly focused overview, but the group's music and history remain as engrossing as ever."
20200075,"Uneven yet revealing, Tigertail offers a well-acted -- and ultimately valuable -- look at the immigrant experience in America."
20200076,"Its reach may occasionally exceed its grasp, but To the Stars uses its period setting as an effective backdrop for an insightful look at female friendship."
20200077,"VFW's solid cast, deft direction, and surprisingly weighty subtext add extra heft to a gory thriller that should hold buckets of sanguine appeal for grindhouse fans."
20200078,"VHYes is a unique film for specific tastes -- and a rare, albeit grimy gift for viewers who can appreciate its retro aesthetic and absurd humor."
20200079,"Led by an impressive Riley Keough performance, The Lodge should prove a suitably unsettling destination for fans of darkly atmospheric horror."
20200080,The Banker's timid approach to dramatizing its fact-based story is often outweighed by the trio of strong performances at its core.
20200081,"Like a favorite song you know by heart, Military Wives offers few surprises -- but its pleasures are no less formidable for their familiarity."
20200082,"Gorgeous visuals, an affecting love story, and simmering chemistry between Issa Rae and Lakeith Stanfield keep The Photograph solidly in focus."
20200083,"This late-capitalism comedy is undeniably uneven, but Zoey Deutch's effervescent performance gives Buffaloed wings."
20200084,"Vivarium may confound almost as often as it intrigues, but this well-acted sci-fi/horror hybrid has interesting ideas -- and explores them with style."
20200085,"To All the Boys: P.S. I Still Love You may feel like little more than an amiable postscript to its predecessor, but fans of the original should still find this a swoonworthy sequel."
20200086,"The High Note doesn't quite soar above rom-com formula, but audiences seeking some comfort viewing should find themselves solidly in harmony with this well-acted genre entry."
20200087,Spectacular stunt work and an electric performance from Chris Hemsworth can't save Extraction from being dragged down by its aimless violence.
20200088,The Wretched stirs up a savory blend of witch-in-the-woods horror ingredients that should leave genre fans hungry for a second helping from writer-directors Brett and Drew T. Pierce.
20200089,"A fun follow-up for fans of the original, Trolls World Tour offers a second helping of colorful animation, infectious energy, and sing-along songs."
20200090,"Smartly directed by Malgorzata Szumowska, The Other Lamb uses a young woman's coming-of-age story to explore the powerful hold cults can have on their followers."
20200091,"Fittingly fleet and frequently fun, Sonic the Hedgehog is a video game-inspired adventure the whole family can enjoy -- and a fine excuse for Jim Carrey to tap into the manic energy that launched his career."
20200092,"Raw yet rewarding, Lost Girls overcomes uneven storytelling with powerful performances and a willingness to resist easy catharsis."
20200093,"Horse Girl proves unwilling or unable to explore the deeper themes it addresses, but this unusual drama is anchored by Alison Brie's committed performance."
20200094,"Its puerile premise invites low expectations, but viewers who sit down in search of boldly humorous provocations won't leave Butt Boy brokenhearted."
20200095,"If the breezily enjoyable The Lovebirds feels like a little less than the sum of its parts, it's still an enjoyable showcase for the talents of its well-matched stars."
20200096,"We Summon the Darkness makes the most of its rather pedestrian plot with palpable affection for genre formula, an appealing cast, and a sharp sense of humor."
20200097,"It's undermined by distracting and unnecessary CGI, but this heartwarming Call of the Wild remains a classic story, affectionately retold."
20200098,"Even if it's mainly distinguished by its unique setting, Olympic Dreams remains a romcom with a heartfelt story and likable leads."
20200099,"Human Capital merely rumbles when it ought to roar to life, but it remains a solidly made opportunity for a strong cast to highlight its impressive talents."
20200100,"Gretel & Hansel's rich visuals satisfy, even if this adaptation of a classic fairytale gets a little lost in the woods on the storytelling front."